Timestamp,Word
632,began
633,cursing
634,and
635,the
636,French
637,"soldiers,"
638,with
639,fresh
640,"virulence,"
641,drove
642,away
643,with
644,their
645,swords
646,the
647,crowd
648,of
649,prisoners
650,who
651,were
652,gazing
653,at
654,the
655,dead
656,man.
657,CHAPTER
658,XIV
659,Through
660,the
661,cross
662,streets
663,of
664,the
665,Khamovniki
666,quarter
667,the
668,prisoners
669,"marched,"
670,followed
671,only
672,by
673,their
674,escort
675,and
676,the
677,vehicles
678,and
679,wagons
680,belonging
681,to
682,that
683,"escort,"
684,but
685,when
686,they
687,reached
688,the
689,supply
690,stores
691,they
692,came
693,among
694,a
695,huge
696,and
697,closely
698,packed
699,train
700,of
701,artillery
702,mingled
703,with
704,private
705,vehicles.
706,At
707,the
708,bridge
709,they
710,all
711,"halted,"
712,waiting
713,for
714,those
715,in
716,front
717,to
718,get
719,across.
720,From
721,the
722,bridge
723,they
724,had
725,a
726,view
727,of
728,endless
729,lines
730,of
731,moving
732,baggage
733,trains
734,before
735,and
736,behind
737,them.
738,To
739,the
740,"right,"
741,where
742,the
743,Kaluga
744,road
745,turns
746,near
747,"Neskuchny,"
748,endless
749,rows
750,of
751,troops
752,and
753,carts
754,stretched
755,away
756,into
757,the
758,distance.
759,These
760,were
761,troops
762,of
763,Beauharnais'
764,corps
765,which
766,had
767,started
768,before
769,any
770,of
771,the
772,others.
773,"Behind,"
774,along
775,the
776,riverside
777,and
778,across
779,the
780,Stone
781,"Bridge,"
782,were
783,Ney's
784,troops
785,and
786,transport.
787,Davout's
788,"troops,"
789,in
790,whose
791,charge
792,were
793,the
794,"prisoners,"
795,were
796,crossing
797,the
798,Crimean
799,bridge
800,and
801,some
802,were
803,already
804,debouching
805,into
806,the
807,Kaluga
808,road.
809,But
810,the
811,baggage
812,trains
813,stretched
814,out
815,so
816,that
817,the
818,last
819,of
820,Beauharnais'
821,train
822,had
823,not
824,yet
825,got
826,out
827,of
828,Moscow
829,and
830,reached
831,the
832,Kaluga
833,road
834,when
835,the
836,vanguard
837,of
838,Ney's
839,army
840,was
841,already
842,emerging
843,from
844,the
845,Great
846,Ordynka
847,Street.
848,When
849,they
850,had
851,crossed
852,the
853,Crimean
854,bridge
855,the
856,prisoners
857,moved
858,a
859,few
860,steps
861,"forward,"
862,"halted,"
863,and
864,again
865,moved
866,"on,"
867,and
868,from
869,all
870,sides
871,vehicles
872,and
873,men
874,crowded
875,closer
876,and
877,closer
878,together.
879,They
880,advanced
881,the
882,few
883,hundred
884,paces
885,that
886,separated
887,the
888,bridge
889,from
890,the
891,Kaluga
892,"road,"
893,taking
894,more
895,than
896,an
897,hour
898,to
899,do
900,"so,"
901,and
902,came
903,out
904,upon
905,the
906,square
907,where
908,the
909,streets
910,of
911,the
912,Transmoskva
913,ward
914,and
915,the
916,Kaluga
917,road
918,"converge,"
919,and
920,the
921,prisoners
922,jammed
923,close
924,together
925,had
926,to
927,stand
928,for
929,some
930,hours
931,at
932,that
933,crossway.
934,From
935,all
936,"sides,"
937,like
938,the
939,roar
940,of
941,the
942,"sea,"
943,were
944,heard
945,the
946,rattle
947,of
948,"wheels,"
949,the
950,tramp
951,of
952,"feet,"
953,and
954,incessant
955,shouts
956,of
957,anger
958,and
959,abuse.
960,Pierre
961,stood
962,pressed
963,against
964,the
965,wall
966,of
967,a
968,charred
969,"house,"
970,listening
971,to
972,that
973,noise
974,which
975,mingled
976,in
977,his
978,imagination
979,with
980,the
981,roll
982,of
983,the
984,drums.
985,To
986,get
987,a
988,better
989,"view,"
990,several
991,officer
992,prisoners
993,climbed
994,onto
995,the
996,wall
997,of
998,the
999,half-burned
1000,house
1001,against
1002,which
1003,Pierre
1004,was
1005,leaning.
1006,"""What"
1007,crowds!
1008,Just
1009,look
1010,at
1011,the
1012,crowds!...
1013,They've
1014,loaded
1015,goods
1016,even
1017,on
1018,the
1019,cannon!
1020,Look
1021,"there,"
1022,those
1023,are
1024,"furs!"""
1025,they
1026,exclaimed.
1027,"""Just"
1028,see
1029,what
1030,the
1031,blackguards
1032,have
1033,looted....
1034,There!
1035,See
1036,what
1037,that
1038,one
1039,has
1040,behind
1041,in
1042,the
1043,cart....
1044,"Why,"
1045,those
1046,are
1047,settings
1048,taken
1049,from
1050,some
1051,"icons,"
1052,by
1053,heaven!...
1054,"Oh,"
1055,the
1056,rascals!...
1057,See
1058,how
1059,that
1060,fellow
1061,has
1062,loaded
1063,himself
1064,"up,"
1065,he
1066,can
1067,hardly
1068,walk!
1069,Good
1070,"lord,"
1071,they've
1072,even
1073,grabbed
1074,those
1075,chaises!...
1076,See
1077,that
1078,fellow
1079,there
1080,sitting
1081,on
1082,the
1083,trunks....
1084,Heavens!
1085,They're
1086,"fighting."""
1087,"""That's"
1088,"right,"
1089,hit
1090,him
1091,on
1092,the
1093,snout--on
1094,his
1095,snout!
1096,Like
1097,"this,"
1098,we
1099,shan't
1100,get
1101,away
1102,before
1103,evening.
1104,"Look,"
1105,look
1106,there....
1107,"Why,"
1108,that
1109,must
1110,be
1111,Napoleon's
1112,own.
1113,See
1114,what
1115,horses!
1116,And
1117,the
1118,monograms
1119,with
1120,a
1121,crown!
1122,It's
1123,like
1124,a
1125,portable
1126,house....
1127,That
1128,fellow's
1129,dropped
1130,his
1131,sack
1132,and
1133,doesn't
1134,see
1135,it.
1136,Fighting
1137,again...
1138,A
1139,woman
1140,with
1141,a
1142,"baby,"
1143,and
1144,not
1145,bad-looking
1146,either!
1147,"Yes,"
1148,I
1149,dare
1150,"say,"
1151,that's
1152,the
1153,way
1154,they'll
1155,let
1156,you
1157,pass...
1158,Just
1159,"look,"
1160,there's
1161,no
1162,end
1163,to
1164,it.
1165,Russian
1166,"wenches,"
1167,by
1168,"heaven,"
1169,so
1170,they
1171,are!
1172,In
1173,carriages--see
1174,how
1175,comfortably
1176,they've
1177,settled
1178,"themselves!"""
1179,"Again,"
1180,as
1181,at
1182,the
1183,church
1184,in
1185,"Khamovniki,"
1186,a
1187,wave
1188,of
1189,general
1190,curiosity
1191,bore
1192,all
1193,the
1194,prisoners
1195,forward
1196,onto
1197,the
1198,"road,"
1199,and
1200,"Pierre,"
1201,thanks
1202,to
1203,his
1204,"stature,"
1205,saw
1206,over
1207,the
1208,heads
1209,of
1210,the
1211,others
1212,what
1213,so
1214,attracted
1215,their
1216,curiosity.
1217,In
1218,three
1219,carriages
1220,involved
1221,among
1222,the
1223,munition
1224,"carts,"
1225,closely
1226,squeezed
1227,"together,"
1228,sat
1229,women
1230,with
1231,rouged
1232,"faces,"
1233,dressed
1234,in
1235,glaring
1236,"colors,"
1237,who
1238,were
1239,shouting
1240,something
1241,in
1242,shrill
1243,voices.
1244,From
1245,the
1246,moment
1247,Pierre
1248,had
1249,recognized
1250,the
1251,appearance
1252,of
1253,the
1254,mysterious
1255,force
1256,nothing
1257,had
1258,seemed
1259,to
1260,him
1261,strange
1262,or
1263,dreadful:
1264,neither
1265,the
1266,corpse
1267,smeared
1268,with
1269,soot
1270,for
1271,fun
1272,nor
1273,these
1274,women
1275,hurrying
1276,away
1277,nor
1278,the
1279,burned
1280,ruins
1281,of
1282,Moscow.
1283,All
1284,that
1285,he
1286,now
1287,witnessed
1288,scarcely
1289,made
1290,an
1291,impression
1292,on
1293,him--as
1294,if
1295,his
1296,"soul,"
1297,making
1298,ready
1299,for
1300,a
1301,hard
1302,"struggle,"
1303,refused
1304,to
1305,receive
1306,impressions
1307,that
1308,might
1309,weaken
1310,it.
1311,The
1312,women's
1313,vehicles
1314,drove
1315,by.
1316,Behind
1317,them
1318,came
1319,more
1320,"carts,"
1321,"soldiers,"
1322,"wagons,"
1323,"soldiers,"
1324,gun
1325,"carriages,"
1326,"carriages,"
1327,"soldiers,"
1328,ammunition
1329,"carts,"
1330,more
1331,"soldiers,"
1332,and
1333,now
1334,and
1335,then
1336,women.
1337,Pierre
1338,did
1339,not
1340,see
1341,the
1342,people
1343,as
1344,individuals
1345,but
1346,saw
1347,their
1348,movement.
1349,All
1350,these
1351,people
1352,and
1353,horses
1354,seemed
1355,driven
1356,forward
1357,by
1358,some
1359,invisible
1360,power.
1361,During
1362,the
1363,hour
1364,Pierre
1365,watched
1366,them
1367,they
1368,all
1369,came
1370,flowing
1371,from
1372,the
1373,different
1374,streets
1375,with
1376,one
1377,and
1378,the
1379,same
1380,desire
1381,to
1382,get
1383,on
1384,quickly;
1385,they
1386,all
1387,jostled
1388,one
1389,"another,"
1390,began
1391,to
1392,grow
1393,angry
1394,and
1395,to
1396,"fight,"
1397,white
1398,teeth
1399,"gleamed,"
1400,brows
1401,"frowned,"
1402,ever
1403,the
1404,same
1405,words
1406,of
1407,abuse
1408,flew
1409,from
1410,side
1411,to
1412,"side,"
1413,and
1414,all
1415,the
1416,faces
1417,bore
1418,the
1419,same
1420,swaggeringly
1421,resolute
1422,and
1423,coldly
1424,cruel
1425,expression
1426,that
1427,had
1428,struck
1429,Pierre
1430,that
1431,morning
1432,on
1433,the
1434,corporal's
1435,face
1436,when
1437,the
1438,drums
1439,were
1440,beating.
1441,It
1442,was
1443,not
1444,till
1445,nearly
1446,evening
1447,that
1448,the
1449,officer
1450,commanding
1451,the
1452,escort
1453,collected
1454,his
1455,men
1456,and
1457,with
1458,shouts
1459,and
1460,quarrels
1461,forced
1462,his
1463,way
1464,in
1465,among
1466,the
1467,baggage
1468,"trains,"
1469,and
1470,the
1471,"prisoners,"
1472,hemmed
1473,in
1474,on
1475,all
1476,"sides,"
1477,emerged
1478,onto
1479,the
1480,Kaluga
1481,road.
1482,They
1483,marched
1484,very
1485,"quickly,"
1486,without
1487,"resting,"
1488,and
1489,halted
1490,only
1491,when
1492,the
1493,sun
1494,began
1495,to
1496,set.
1497,The
1498,baggage
1499,carts
1500,drew
1501,up
1502,close
1503,together
1504,and
1505,the
1506,men
1507,began
1508,to
1509,prepare
1510,for
1511,their
1512,night's
1513,rest.
1514,They
1515,all
1516,appeared
1517,angry
1518,and
1519,dissatisfied.
1520,For
1521,a
1522,long
1523,"time,"
1524,"oaths,"
1525,angry
1526,"shouts,"
1527,and
1528,fighting
1529,could
1530,be
1531,heard
1532,from
1533,all
1534,sides.
1535,A
1536,carriage
1537,that
1538,followed
1539,the
1540,escort
1541,ran
1542,into
1543,one
1544,of
1545,the
1546,carts
1547,and
1548,knocked
1549,a
1550,hole
1551,in
1552,it
1553,with
1554,its
1555,pole.
1556,Several
1557,soldiers
1558,ran
1559,toward
1560,the
1561,cart
1562,from
1563,different
1564,sides:
1565,some
1566,beat
1567,the
1568,carriage
1569,horses
1570,on
1571,their
1572,"heads,"
1573,turning
1574,them
1575,"aside,"
1576,others
1577,fought
1578,among
1579,"themselves,"
1580,and
1581,Pierre
1582,saw
1583,that
1584,one
1585,German
1586,was
1587,badly
1588,wounded
1589,on
1590,the
1591,head
1592,by
1593,a
1594,sword.
1595,It
1596,seemed
1597,that
1598,all
1599,these
1600,"men,"
1601,now
1602,that
1603,they
1604,had
1605,stopped
1606,amid
1607,fields
1608,in
1609,the
1610,chill
1611,dusk
1612,of
1613,the
1614,autumn
1615,"evening,"
1616,experienced
1617,one
1618,and
1619,the
1620,same
1621,feeling
1622,of
1623,unpleasant
1624,awakening
1625,from
1626,the
1627,hurry
1628,and
1629,eagerness
1630,to
1631,push
1632,on
1633,that
1634,had
1635,seized
1636,them
1637,at
1638,the
1639,start.
1640,Once
1641,at
1642,a
1643,standstill
1644,they
1645,all
1646,seemed
1647,to
1648,understand
1649,that
1650,they
1651,did
1652,not
1653,yet
1654,know
1655,where
1656,they
1657,were
1658,"going,"
1659,and
1660,that
1661,much
1662,that
1663,was
1664,painful
1665,and
1666,difficult
1667,awaited
1668,them
1669,on
1670,this
1671,journey.
1672,During
1673,this
1674,halt
1675,the
1676,escort
1677,treated
1678,the
1679,prisoners
1680,even
1681,worse
1682,than
1683,they
1684,had
1685,done
1686,at
1687,the
1688,start.
1689,It
1690,was
1691,here
1692,that
1693,the
1694,prisoners
1695,for
1696,the
1697,first
1698,time
1699,received
1700,horseflesh
1701,for
1702,their
1703,meat
1704,ration.
1705,From
1706,the
1707,officer
1708,down
1709,to
1710,the
1711,lowest
1712,soldier
1713,they
1714,showed
1715,what
1716,seemed
1717,like
1718,personal
1719,spite
1720,against
1721,each
1722,of
1723,the
1724,"prisoners,"
1725,in
1726,unexpected
1727,contrast
1728,to
1729,their
1730,former
1731,friendly
1732,relations.
1733,This
1734,spite
1735,increased
1736,still
1737,more
1738,"when,"
1739,on
1740,calling
1741,over
1742,the
1743,roll
1744,of
1745,"prisoners,"
1746,it
1747,was
1748,found
1749,that
1750,in
1751,the
1752,bustle
1753,of
1754,leaving
1755,Moscow
1756,one
1757,Russian
1758,"soldier,"
1759,who
1760,had
1761,pretended
1762,to
1763,suffer
1764,from
1765,"colic,"
1766,had
1767,escaped.
1768,Pierre
1769,saw
1770,a
1771,Frenchman
1772,beat
1773,a
1774,Russian
1775,soldier
1776,cruelly
1777,for
1778,straying
1779,too
1780,far
1781,from
1782,the
1783,"road,"
1784,and
1785,heard
1786,his
1787,friend
1788,the
1789,captain
1790,reprimand
1791,and
1792,threaten
1793,to
1794,court-martial
1795,a
1796,noncommissioned
1797,officer
1798,on
1799,account
1800,of
1801,the
1802,escape
1803,of
1804,the
1805,Russian.
1806,To
1807,the
1808,noncommissioned
1809,officer's
1810,excuse
1811,that
1812,the
1813,prisoner
1814,was
1815,ill
1816,and
1817,could
1818,not
1819,"walk,"
1820,the
1821,officer
1822,replied
1823,that
1824,the
1825,order
1826,was
1827,to
1828,shoot
1829,those
1830,who
1831,lagged
1832,behind.
1833,Pierre
1834,felt
1835,that
1836,that
1837,fatal
1838,force
1839,which
1840,had
1841,crushed
1842,him
1843,during
1844,the
1845,"executions,"
1846,but
1847,which
1848,he
1849,had
1850,not
1851,felt
1852,during
1853,his
1854,"imprisonment,"
1855,now
1856,again
1857,controlled
1858,his
1859,existence.
1860,It
1861,was
1862,"terrible,"
1863,but
1864,he
1865,felt
1866,that
1867,in
1868,proportion
1869,to
1870,the
1871,efforts
1872,of
1873,that
1874,fatal
1875,force
1876,to
1877,crush
1878,"him,"
1879,there
1880,grew
1881,and
1882,strengthened
1883,in
1884,his
1885,soul
1886,a
1887,power
1888,of
1889,life
1890,independent
1891,of
1892,it.
1893,He
1894,ate
1895,his
1896,supper
1897,of
1898,buckwheat
1899,soup
1900,with
1901,horseflesh
1902,and
1903,chatted
1904,with
1905,his
1906,comrades.
1907,Neither
1908,Pierre
1909,nor
1910,any
1911,of
1912,the
1913,others
1914,spoke
1915,of
1916,what
1917,they
1918,had
1919,seen
1920,in
1921,"Moscow,"
1922,or
1923,of
1924,the
1925,roughness
1926,of
1927,their
1928,treatment
1929,by
1930,the
1931,"French,"
1932,or
1933,of
1934,the
1935,order
1936,to
1937,shoot
1938,them
1939,which
1940,had
1941,been
1942,announced
1943,to
1944,them.
1945,As
1946,if
1947,in
1948,reaction
1949,against
1950,the
1951,worsening
1952,of
1953,their
1954,position
1955,they
1956,were
1957,all
1958,particularly
1959,animated
1960,and
1961,gay.
1962,They
1963,spoke
1964,of
1965,personal
1966,"reminiscences,"
1967,of
1968,amusing
1969,scenes
1970,they
1971,had
1972,witnessed
1973,during
1974,the
1975,"campaign,"
1976,and
1977,avoided
1978,all
1979,talk
1980,of
1981,their
1982,present
1983,situation.
1984,The
1985,sun
1986,had
1987,set
1988,long
1989,since.
1990,Bright
1991,stars
1992,shone
1993,out
1994,here
1995,and
1996,there
1997,in
1998,the
1999,sky.
2000,A
2001,red
2002,glow
2003,as
2004,of
2005,a
2006,conflagration
2007,spread
2008,above
2009,the
2010,horizon
2011,from
2012,the
2013,rising
2014,full
2015,"moon,"
2016,and
2017,that
2018,vast
2019,red
2020,ball
2021,swayed
2022,strangely
2023,in
2024,the
2025,gray
2026,haze.
2027,It
2028,grew
2029,light.
2030,The
2031,evening
2032,was
2033,"ending,"
2034,but
2035,the
2036,night
2037,had
2038,not
2039,yet
2040,come.
2041,Pierre
2042,got
2043,up
2044,and
2045,left
2046,his
2047,new
2048,"companions,"
2049,crossing
2050,between
2051,the
2052,campfires
2053,to
2054,the
2055,other
2056,side
2057,of
2058,the
2059,road
2060,where
2061,he
2062,had
2063,been
2064,told
2065,the
2066,common
2067,soldier
2068,prisoners
2069,were
2070,stationed.
2071,He
2072,wanted
2073,to
2074,talk
2075,to
2076,them.
2077,On
2078,the
2079,road
2080,he
2081,was
2082,stopped
2083,by
2084,a
2085,French
2086,sentinel
2087,who
2088,ordered
2089,him
2090,back.
2091,Pierre
2092,turned
2093,"back,"
2094,not
2095,to
2096,his
2097,companions
2098,by
2099,the
2100,"campfire,"
2101,but
2102,to
2103,an
2104,unharnessed
2105,cart
2106,where
2107,there
2108,was
2109,nobody.
2110,Tucking
2111,his
2112,legs
2113,under
2114,him
2115,and
2116,dropping
2117,his
2118,head
2119,he
2120,sat
2121,down
2122,on
2123,the
2124,cold
2125,ground
2126,by
2127,the
2128,wheel
2129,of
2130,the
2131,cart
2132,and
2133,remained
2134,motionless
2135,a
2136,long
2137,while
2138,sunk
2139,in
2140,thought.
2141,Suddenly
2142,he
2143,burst
2144,out
2145,into
2146,a
2147,fit
2148,of
2149,his
2150,"broad,"
2151,good-natured
2152,"laughter,"
2153,so
2154,loud
2155,that
2156,men
2157,from
2158,various
2159,sides
2160,turned
2161,with
2162,surprise
2163,to
2164,see
2165,what
2166,this
2167,strange
2168,and
2169,evidently
2170,solitary
2171,laughter
2172,could
2173,mean.
2174,"""Ha-ha-ha!"""
2175,laughed
2176,Pierre.
2177,And
2178,he
2179,said
2180,aloud
2181,to
2182,himself:
2183,"""The"
2184,soldier
2185,did
2186,not
2187,let
2188,me
2189,pass.
2190,They
2191,took
2192,me
2193,and
2194,shut
2195,me
2196,up.
2197,They
2198,hold
2199,me
2200,captive.
2201,"What,"
2202,me?
2203,Me?
2204,My
2205,immortal
2206,soul?
2207,Ha-ha-ha!
2208,"Ha-ha-ha!..."""
2209,and
2210,he
2211,laughed
2212,till
2213,tears
2214,started
2215,to
2216,his
2217,eyes.
2218,A
2219,man
2220,got
2221,up
2222,and
2223,came
2224,to
2225,see
2226,what
2227,this
2228,queer
2229,big
2230,fellow
2231,was
2232,laughing
2233,at
2234,all
2235,by
2236,himself.
2237,Pierre
2238,stopped
2239,"laughing,"
2240,got
2241,"up,"
2242,went
2243,farther
2244,away
2245,from
2246,the
2247,inquisitive
2248,"man,"
2249,and
2250,looked
2251,around
2252,him.
2253,The
2254,"huge,"
2255,endless
2256,bivouac
2257,that
2258,had
2259,previously
2260,resounded
2261,with
2262,the
2263,crackling
2264,of
2265,campfires
2266,and
2267,the
2268,voices
2269,of
2270,many
2271,men
2272,had
2273,grown
2274,"quiet,"
2275,the
2276,red
2277,campfires
2278,were
2279,growing
2280,paler
2281,and
2282,dying
2283,down.
2284,High
2285,up
2286,in
2287,the
2288,light
2289,sky
2290,hung
2291,the
2292,full
2293,moon.
2294,Forests
2295,and
2296,fields
2297,beyond
2298,the
2299,"camp,"
2300,unseen
2301,"before,"
2302,were
2303,now
2304,visible
2305,in
2306,the
2307,distance.
2308,And
2309,farther
2310,"still,"
2311,beyond
2312,those
2313,forests
2314,and
2315,"fields,"
2316,the
2317,"bright,"
2318,"oscillating,"
2319,limitless
2320,distance
2321,lured
2322,one
2323,to
2324,itself.
2325,Pierre
2326,glanced
2327,up
2328,at
2329,the
2330,sky
2331,and
2332,the
2333,twinkling
2334,stars
2335,in
2336,its
2337,faraway
2338,depths.
2339,"""And"
2340,all
2341,that
2342,is
2343,"me,"
2344,all
2345,that
2346,is
2347,within
2348,"me,"
2349,and
2350,it
2351,is
2352,all
2353,"I!"""
2354,thought
2355,Pierre.
2356,"""And"
2357,they
2358,caught
2359,all
2360,that
2361,and
2362,put
2363,it
2364,into
2365,a
2366,shed
2367,boarded
2368,up
2369,with
2370,"planks!"""
2371,He
2372,"smiled,"
2373,and
2374,went
2375,and
2376,lay
2377,down
2378,to
2379,sleep
2380,beside
2381,his
2382,companions.
2383,CHAPTER
2384,XV
2385,In
2386,the
2387,early
2388,days
2389,of
2390,October
2391,another
2392,envoy
2393,came
2394,to
2395,Kutuzov
2396,with
2397,a
2398,letter
2399,from
2400,Napoleon
2401,proposing
2402,peace
2403,and
2404,falsely
2405,dated
2406,from
2407,"Moscow,"
2408,though
2409,Napoleon
2410,was
2411,already
2412,not
2413,far
2414,from
2415,Kutuzov
2416,on
2417,the
2418,old
2419,Kaluga
2420,road.
2421,Kutuzov
2422,replied
2423,to
2424,this
2425,letter
2426,as
2427,he
2428,had
2429,done
2430,to
2431,the
2432,one
2433,formerly
2434,brought
2435,by
2436,"Lauriston,"
2437,saying
2438,that
2439,there
2440,could
2441,be
2442,no
2443,question
2444,of
2445,peace.
2446,Soon
2447,after
2448,that
2449,a
2450,report
2451,was
2452,received
2453,from
2454,Dorokhov's
2455,guerrilla
2456,detachment
2457,operating
2458,to
2459,the
2460,left
2461,of
2462,Tarutino
2463,that
2464,troops
2465,of
2466,Broussier's
2467,division
2468,had
2469,been
2470,seen
2471,at
2472,Forminsk
2473,and
2474,that
2475,being
2476,separated
2477,from
2478,the
2479,rest
2480,of
2481,the
2482,French
2483,army
2484,they
2485,might
2486,easily
2487,be
2488,destroyed.
2489,The
2490,soldiers
2491,and
2492,officers
2493,again
2494,demanded
2495,action.
2496,Generals
